pais,categoria,sub_categoria,laboratorio,producto,mkt_am1,mkt_am2,mkt_am3,mkt_am4,mkt_am5,ms_am1,ms_am2,ms_am3,ms_am4,ms_am5,es_genomma,er_aplicado,mkt_usd_am1,mkt_usd_am2,mkt_usd_am3,mkt_usd_am4,mkt_usd_am5,pais_nombre
COL,4.VMS,21.VITAMINA C,HEALTHY,BIOXIN,12886613.53,4446800.0,11696546.0,4888300.0,11305564.0,0.000118856028577342,4.90334840529875e-05,0.000132835833825301,5.34452696543486e-05,0.000105700175825459,False,3721.9522580645153,3462.32639123138,1194.7493389698714,3142.5835660993735,1313.369882541698,3037.5360069446738,Colombia
COL,4.VMS,21.VITAMINA C,HEALTHY,ENER C,144264326.685,112698958.0,189773535.0,250206600.0,434335589.0,0.0013305811410613,0.00124269644685646,0.0021552281981108,0.0027355848058216,0.00406077468798144,False,3721.9522580645153,38760.391504865824,30279.528104050845,50987.63279104654,67224.55922368873,116695.63682846985,Colombia
COL,4.VMS,21.VITAMINA C,HEALTHY,MEGA CRANBERRY,1141128960.126,1025066338.0,808052992.0,654427048.0,545563822.0,0.0105248796341585,0.0113030884990504,0.00917693077660274,0.00715504982293627,0.00510069129761322,False,3721.9522580645153,306594.19600384886,275410.93139465834,217104.60961694404,175828.97431906188,146580.016124039,Colombia
COL,4.VMS,21.VITAMINA C,HEALTHY,VITAMINA C HEA,4894071461.677,4116003713.87,3567470715.8,2087303165.89,2104096955.92,0.0451390814316316,0.0453858960299726,0.0405152039910447,0.0228211199294983,0.0196720321245854,False,3721.9522580645153,1314920.5369501458,1105872.2488854274,958494.4858092166,560808.6888721772,565320.7806094133,Colombia
COL,4.VMS,21.VITAMINA C,HEALTHY AMERICA,CISTIXIN,451650.82,,,,,4.16567336670179e-06,,,,,False,3721.9522580645153,121.34782734555195,,,,,Colombia
COL,4.VMS,21.VITAMINA C,HEALTHY AMERICA,NUTRIVITA,25610375.21,34473365.0,,,,0.000236210039258949,0.000380127101057011,,,,False,3721.9522580645153,6880.898365772664,9262.172808720226,,,,Colombia
COL,4.VMS,21.VITAMINA C,ICOM PHARMA,ICOMVIT,955911992.46,967057839.0,866973627.0,734925033.0,1099749885.0,0.00881658341260504,0.010663446776766,0.00984608316396062,0.00803515875957206,0.0102819953262418,False,3721.9522580645153,256830.8044222717,259825.4281485298,232935.1821000634,197456.86726840897,295476.6232202802,Colombia
COL,4.VMS,21.VITAMINA C,ICOM PHARMA,ROXIDIL,3469469596.976,2743486759.63,2721615140.81,2974526040.69,3777256296.53,0.0319996697818561,0.030251577376518,0.0309089552232823,0.0325213972830144,0.0353150585571,False,3721.9522580645153,932163.9173255245,737109.6052308485,731233.2217354369,799184.3619823349,1014858.8790588743,Colombia
COL,4.VMS,21.VITAMINA C,ICOM PHARMA,VITABEARS,575438666.056,517835460.182,784935862.132,979961613.086,773294878.078,0.00530739549052492,0.00571001096943995,0.00891439316749458,0.0107142181662933,0.00722983873938277,False,3721.9522580645153,154606.67578665796,139130.06515867673,210893.58694250992,263292.3651727866,207765.9315490865,Colombia
COL,4.VMS,21.VITAMINA C,INNOVAPHARM COLOM,GINGIPHARM,326751127.553,59742977.0,437720000.0,96520000.0,47280000.0,0.00301369644272385,0.000658767273096946,0.00497111721545924,0.0010552824963766,0.000442039363363711,False,3721.9522580645153,87790.25223792545,16051.516209148655,117604.94752493751,25932.627102044615,12703.010872199227,Colombia
COL,4.VMS,21.VITAMINA C,INNOVATE NUTRITION,CRANBERRY SOLGAR,18678169.39,6662660.0,3102460.0,839190.0,839190.0,0.000172272803062037,7.3467084838643e-05,3.52341504072779e-05,9.17511933417197e-06,7.84591821787632e-06,False,3721.9522580645153,5018.379628467615,1790.0981898850866,833.5571723892389,225.47038269544984,225.47038269544984,Colombia
COL,4.VMS,21.VITAMINA C,INNOVATE NUTRITION,VITAMINA C SOLGAR,447740312.54,166180775.0,62238840.0,22284340.0,12235000.0,0.0041296059091548,0.00183242385105595,0.00070683671980767,0.000243641462342571,0.000114389839482974,False,3721.9522580645153,120297.16704986252,44648.81961877101,16722.095202899072,5987.271854902371,3287.253342245295,Colombia
COL,4.VMS,21.VITAMINA C,IPEF,SUNDOWN NATURALS,108361299.63,233533917.0,235391973.0,159529487.0,183791799.0,0.000999439743848762,0.0025751060526786,0.00267330962569957,0.00174418436890839,0.0017183420012993,False,3721.9522580645153,29114.102523805584,62745.006063415225,63244.22149423492,42861.776814665085,49380.48267593179,Colombia
COL,4.VMS,21.VITAMINA C,KEOPS FARMACEUTIC,TREE C VIT Z,70722103.259,2560000.0,,,,0.000652285280879486,2.82283258018458e-05,,,,False,3721.9522580645153,19001.3461633645,687.8110793745774,,,,Colombia
COL,4.VMS,21.VITAMINA C,LA SANTE,VITAMINA C + ZINC LST,693396579.925,621123793.51,725060551.754,1929297618.941,789478797.902,0.0063953468866849,0.00684893937753074,0.00823439868197635,0.0210935972603552,0.00738114858743122,False,3721.9522580645153,186299.16018470886,166881.18235911924,194806.51590384584,518356.35848383256,212114.1656751244,Colombia
COL,4.VMS,21.VITAMINA C,LA SANTE,VITAMINA C LST,10751261151.215,7968896896.98,10164226717.011,11556090413.691,11608681050.007,0.0991612109462614,0.087870553862996,0.115433524661346,0.126346248861516,0.108534136650539,False,3721.9522580645153,2888608.0222871685,2141052.9594283337,2730885.839545021,3104846.4924964895,3118976.3449689522,Colombia
COL,4.VMS,21.VITAMINA C,LAB NUTRIPHARMA SAS,SENSIPHARM C+ ZINC,80845481.49,,,,,0.000745655391616637,,,,,False,3721.9522580645153,21721.256986794655,,,,,Colombia
COL,4.VMS,21.VITAMINA C,LAB. BONTAL SAS,BIOINMUN,300000.0,50000.0,,,,2.7669649974521e-06,5.51334488317301e-07,,,,False,3721.9522580645153,80.6028608642083,13.433810144034716,,,,Colombia
COL,4.VMS,21.VITAMINA C,LAB. FLOMECOL,TOTOUMAX,1958558.92,1024800.0,,,,1.80642132569586e-05,1.13001516725514e-05,,,,False,3721.9522580645153,526.2181737437135,275.3393727121355,,,,Colombia
COL,4.VMS,21.VITAMINA C,LABORATORIOS VIM,CVIM,170814.47,127163.0,315666.0,2176434.0,8066097.0,1.5754588651611e-06,1.40218695075786e-06,3.58496912851859e-06,2.37956144293298e-05,7.54131214617161e-05,False,3721.9522580645153,45.89378319667827,34.16567198691773,84.81194225853724,584.7560229404411,2167.16831402736,Colombia
COL,4.VMS,21.VITAMINA C,LABORATORIOS VYTAFER,IES C-VIT,3375989.83,6085115.0,16660960.0,63211512.0,58037616.0,3.11374856378808e-05,6.70986752975387e-05,0.000189215903047788,0.000691110673260458,0.00054261655727131,False,3721.9522580645153,907.0481284882408,1634.9255922923562,4476.4034691471325,16983.429022507444,15593.32629112783,Colombia
COL,4.VMS,21.VITAMINA C,LABQUIFAR,DEVIT C,720193.5,5773870.0,12949365.0,7450706.0,15690966.0,6.64250068630838e-06,6.36666732412124e-05,0.000147063902222346,8.14608332723592e-05,0.000146701028367209,False,3721.9522580645153,193.4988549193573,1551.3014675267545,3479.186217916162,2001.8273968604065,4215.789164410076,Colombia
COL,4.VMS,21.VITAMINA C,LACICO,ALFA,1210299095.86,1207839390.0,891753927.0,340475566.0,256436627.0,0.0111628507823085,0.0133184702411026,0.0101275091347507,0.00372252284753124,0.00239752714344791,False,3721.9522580645153,325178.5654256022,324517.7009949341,239593.05901030786,91477.68224653523,68898.41922189294,Colombia
COL,4.VMS,21.VITAMINA C,LACICO,COLLAGEN C,366164993.84,287657282.0,219913598.0,144147760.0,106647731.0,0.00337721907082514,0.00317190760764431,0.00249752415455402,0.0015760112724813,0.000997091690258551,False,3721.9522580645153,98379.82017276401,77286.6662587411,59085.55047247145,38729.072810557635,28653.70741092171,Colombia
COL,4.VMS,21.VITAMINA C,MASON,VITAMINA C + ROSE HIPS MSN,137625660.39,230506008.0,191935579.0,123775166.0,135437957.0,0.0012693512835012,0.00254171823949488,0.0021797821918716,0.00135327151021455,0.00126626286564217,False,3721.9522580645153,36976.739852533174,61931.478970626944,51568.52256342753,33255.44161180762,36388.956012678755,Colombia
COL,4.VMS,21.VITAMINA C,MCKESSON,VITA C MK,2691755784.714,1676434922.218,790225130.0,386222512.0,172018598.0,0.0248266467933095,0.0184855278007663,0.00897446255101782,0.00422268811251763,0.00160826970276307,False,3721.9522580645153,723210.7233191013,450418.16927812435,212314.68734930304,103768.79799120339,46217.303735500594,Colombia
COL,4.VMS,21.VITAMINA C,MCKESSON,VITA C+ZINC.M.K,9163590741.92,7525291367.011,7182007521.87,7610889394.159,13208141810.266,0.0845177827795624,0.0829790533053923,0.0815649301688882,0.0832121670069861,0.123488125994661,False,3721.9522580645153,2462038.76529175,2021866.7100593848,1929634.5100366166,2044864.8629675882,3548713.388692009,Colombia
COL,4.VMS,21.VITAMINA C,MCKESSON,VITAMINA C MK,10076877766.963,8604426914.422,8292009513.91,10000520967.17,14571978305.349,0.0929412268826328,0.0948783462025294,0.0941710482622449,0.109338735301509,0.136239171172722,False,3721.9522580645153,2707417.2553205085,2311804.751331352,2227865.6304479307,2686902.000288004,3915143.799541024,Colombia
COL,4.VMS,21.VITAMINA C,MED LINE LTDA,VITAMED CINC,4450827.49,18528079.2,18126000.0,6443736.0,,4.10509462484252e-05,0.000204303381304689,0.00020585413197344,7.04513242029814e-05,,False,3721.9522580645153,1195.8314296902115,4978.053966128772,4870.024853415465,1731.2785208456337,,Colombia
COL,4.VMS,21.VITAMINA C,MEDICAL FARMAC,C3 MAX,22720856.21,42268105.0,30569552.0,39955640.0,56974152.0,0.00020955937948404,0.000466077280846339,0.000347173595485873,0.000436847156273567,0.000532673812992117,False,3721.9522580645153,6104.553372701043,11356.43395436249,8213.311155123934,10735.129638867984,15307.598821707516,Colombia
COL,4.VMS,21.VITAMINA C,MEDICAL GREEN,VITAMINA C MDG,10805040.0,21358800.0,9012053.0,,,9.96572249202326e-05,0.000235516861381432,0.000102348468918329,,,False,3721.9522580645153,2903.0571191740173,5738.601282088173,2421.3241801995696,,,Colombia
COL,4.VMS,21.VITAMINA C,MEDICK,BOTANITAS VIT.D3,23841334.05,13406444.0,7378003.0,12354550.0,,0.000219893789363043,0.000147828698857891,8.37908199968243e-05,0.000135076050203165,,False,3721.9522580645153,6405.5991041642055,3601.992468052667,1982.2938308823711,3319.373582299682,,Colombia
COL,4.VMS,21.VITAMINA C,MEGA WE CARE,NAT C,12149881.06,177995267.76,151960809.0,118334273.0,72520544.0,0.000112060985387421,0.00196269859746721,0.00172579501438137,0.00129378457333558,0.000678023162025169,False,3721.9522580645153,3264.3839086528656,47823.09267248926,40828.25314879844,31793.603140287465,19484.54439276232,Colombia
COL,4.VMS,21.VITAMINA C,MILLENIUM NATURAL,VITAMINA C MLM,119804775.4,171855462.0,,,,0.00110498540019803,0.00189499686412607,,,,False,3721.9522580645153,32188.692141446416,46173.47297446745,,,,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL FRESHLY,CRE-C,113309033.05,59979460.0,56180774.0,60468536.0,52527028.0,0.00104507376114831,0.000661374897772961,0.000638036216780648,0.000661120882949837,0.00049109589713426,False,3721.9522580645153,30443.440751957096,16115.053563634488,15094.437033218435,16246.456646234568,14112.76243164791,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL FRESHLY,MILIVIT,7135276.94,406955.0,,,,6.58102051336903e-05,4.48736653386335e-06,,,,False,3721.9522580645153,1917.0791147413797,109.33912414331296,,,,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL FRESHLY,NATURAL MEDICINE CRANBERRY,29054245.16,,,,,0.000267973597950373,,,,,False,3721.9522580645153,7806.184267153591,,,,,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL FRESHLY,VITAMINA C N.F,13203444.16,47007225.0,22127303.0,31002751.0,45899671.0,0.000121778226121778,0.000518334086851825,0.000251296301002885,0.000338962499687341,0.000429134123253887,False,3721.9522580645153,3547.4512418560785,12629.722720958445,5945.079750030596,8329.701417535649,12332.149317753121,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL HOME CARE,VITAMINA C + ZINC NHC,574612.38,154778.0,2989200.0,65889600.0,,5.29977447520881e-06,1.70668898865551e-06,3.394787439562e-05,0.000720391023344961,,False,3721.9522580645153,154.3846723866386,41.585165329468104,803.1269056509715,17702.967537327797,,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL LIGHT,VITAMINA C NTL,4719283.15,50803953.0,80484654.0,69745496.0,125858185.0,4.35269709637182e-05,0.000560199428635025,0.000914051560540256,0.000762548706277498,0.00117669779973587,False,3721.9522580645153,1267.9590770608422,13649.813183369259,21624.311226886486,18738.955033310653,33815.09924725596,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL SYSTEMS,VITAMINA C NSY,67125397.31,46300342.0,19199350.0,39270181.0,13998168.0,0.000619112082656117,0.000510539507309721,0.000218043999156144,0.000429352824687535,0.000130874392364177,False,3721.9522580645153,18034.996866108773,12439.800080637531,5158.408455777459,10550.963117517587,3760.974625526043,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL SYSTEMS I,MACA Y VITAMINA C NSI,6454553.61,6173544.0,3906800.0,1309200.0,192000.0,5.95317463768269e-05,6.80737544468869e-05,4.43689133175459e-05,1.43138815194389e-05,1.79508370909121e-06,False,3721.9522580645153,1734.1849552246779,1658.684360236893,1049.6641894142965,351.750884811405,51.58583095309331,Colombia
COL,4.VMS,21.VITAMINA C,NATURAL SYSTEMS I,RADIANT SKIN,1100741.12,1517054.0,1412000.0,1623800.0,1906200.0,1.01523738343207e-05,1.67280838167943e-05,1.60358619853524e-05,1.77534989392491e-05,1.78218154493212e-05,False,3721.9522580645153,295.7429444762427,407.5963082849688,379.37079846754034,436.2764182376714,512.1505779311794,Colombia
COL,4.VMS,21.VITAMINA C,NATURALMENTE NF,VITAMINA C + VITAMINA D3 + ZINC NTE,87164212.23,,,,,0.000803934414236319,,,,,False,3721.9522580645153,23418.949569043376,,,,,Colombia
COL,4.VMS,21.VITAMINA C,NATURALMENTE NF,VITAMINA C + ZINC NTE,38152072.0,90842280.0,205067180.0,23215260.0,93791995.64,0.000351884826014241,0.00100168963922754,0.00232891571969222,0.000253819493647242,0.000876898351127698,False,3721.9522580645153,10250.553836990857,24407.15885142484,55096.671257851856,6237.387905688067,25199.677249157838,Colombia
COL,4.VMS,21.VITAMINA C,NATURALS PHARMA,VITAMINA C + VITAMINA E PHL,106086.75,34665368.0,44314067.0,25367581.0,66541236.0,9.78461079811503e-07,0.000382244258572219,0.00050326789123347,0.000277351473318645,0.0006221202537833,False,3721.9522580645153,28.502985165953497,9313.759445701928,11906.13525576068,6815.665339348446,17878.04662346816,Colombia
COL,4.VMS,21.VITAMINA C,NEVOX PHARMA,C-VITAL,5221242.48,25493919.0,30608840.0,38146161.0,29711392.0,4.81566506178999e-05,0.000281113535741355,0.000347619783124457,0.000417063572391874,0.00027778351955012,False,3721.9522580645153,1402.8236038457796,6849.609353467988,8223.866905782712,10248.96569195563,7982.743984859838,Colombia
COL,4.VMS,21.VITAMINA C,NEW HEALTH PHARMACEUTICAL,VITAMINA C +ZINC NHP,2759655.43,13528460.0,60559917.0,198560138.0,131235505.0,2.54528999327954e-05,0.000149174131436422,0.000687769455280734,0.00217091833930296,0.00122697248479093,False,3721.9522580645153,741.4537421914897,3634.7752636233577,16271.008546330007,53348.38392130666,35259.857166530375,Colombia
COL,4.VMS,21.VITAMINA C,NOVAMED,VICITRA,302137820.099,247969635.642,334552365.0,392680119.0,420620757.0,0.00278668257540137,0.00273428424369819,0.00379945860624167,0.00429329109257957,0.0039325493156058,False,3721.9522580645153,81177.24225084964,66623.54013400183,89886.2590929561,105503.80331965919,113010.78784356322,Colombia
COL,4.VMS,21.VITAMINA C,NOVAMED,VICITRA Z NVM,126315631.355,47618068.433,48408106.0,14917431.0,9224919.0,0.00116503643530116,0.000525069667883326,0.000549763248433647,0.000163096807140548,8.6247405284302e-05,False,3721.9522580645153,33938.00419693897,12793.841815091493,13006.106108726155,4007.9587178147585,2478.5162088019715,Colombia
COL,4.VMS,21.VITAMINA C,NUTRABIOTICS,CURCETIN,2563504228.97,1953988664.0,1290515162.0,362498832.0,214682693.0,0.0236437549079347,0.0215460268048849,0.014656177781754,0.00396330990848075,0.00200715315014651,False,3721.9522580645153,688752.5823082615,524990.2547154408,346730.71348612406,97394.80973044672,57680.13077944181,Colombia
COL,4.VMS,21.VITAMINA C,NUTRALAB,VITAMINA C NLB,293700.0,4413375.0,99107000.0,228882326.0,418780554.0,2.7088587325056e-06,4.86649169475474e-05,0.00112554261599314,0.00250244003686037,0.00391534453213329,False,3721.9522580645153,78.91020078605992,1185.7688368885842,26627.69243889697,61495.23425618121,112516.36908899355,Colombia
COL,4.VMS,21.VITAMINA C,NUTRAMERICAN PHARMA,NUTRA C,7488028.05,9086000.0,6425100.0,9021100.0,7139000.0,6.90637050476316e-05,0.00010018850321702,7.29688504547363e-05,9.86304281813401e-05,6.67453260375113e-05,False,3721.9522580645153,2011.8549435381296,2441.1919793739885,1726.271471128749,2423.7548938070313,1918.0794123652768,Colombia
