2026-05-03 17:43:55,383 | INFO | root | Log activo: logs\pipeline_20260503_174355.log
2026-05-03 17:43:55,968 | INFO | run_pipeline | ━━━ PASO 1/3: INGEST ━━━
2026-05-03 17:44:10,736 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'LA SANTE', 'producto': 'ANALPER SPRAY'}
2026-05-03 17:44:10,736 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'LAB LIPROM', 'producto': 'UNGUENTO INCAGUAZA'}
2026-05-03 17:44:10,737 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'MGC PHARMA', 'producto': 'CAPSCINE'}
2026-05-03 17:44:10,737 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'NATURAL DROPS', 'producto': 'NATURAL DROPS.'}
2026-05-03 17:44:10,737 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'PFIZER', 'producto': 'FELDENE'}
2026-05-03 17:44:10,737 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'PRONABELL', 'producto': 'DOLOGEL'}
2026-05-03 17:44:10,737 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am3 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'SANOFI', 'producto': 'BEN-GAY'}
2026-05-03 17:44:10,737 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am5 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'SIEGFRIED', 'producto': 'VESALION'}
2026-05-03 17:44:10,738 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'ABBOTT EPD', 'producto': 'DESIGEL'}
2026-05-03 17:44:10,738 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'BESPHARMA', 'producto': 'COLAGENO + BIOTINA BPM'}
2026-05-03 17:44:10,738 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'BKMPHARMA', 'producto': 'COLAGENO + BIOTINA GUZELL'}
2026-05-03 17:44:10,738 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'DELFOS', 'producto': 'ARTRIDELFOS'}
2026-05-03 17:44:10,738 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'DYMATIZE', 'producto': 'ISO 100'}
2026-05-03 17:44:10,738 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am4 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'FUNAT', 'producto': 'ARTRITEND'}
2026-05-03 17:44:10,738 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'GARDEN HOUSE MLB', 'producto': 'HIDROLAGENO'}
2026-05-03 17:44:10,739 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'HEALTHY', 'producto': 'ALLUREN'}
2026-05-03 17:44:10,739 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'ICOM PHARMA', 'producto': 'CARTILAGO DE TIBURON'}
2026-05-03 17:44:10,739 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'INBES PHARMA', 'producto': 'CODATRYX'}
2026-05-03 17:44:10,740 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'INNOFAR', 'producto': 'VITAGEL'}
2026-05-03 17:44:10,740 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LAB. HOMEOP ALEMA', 'producto': 'TRARNIC'}
2026-05-03 17:44:10,741 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LAB. IMPROFARME', 'producto': 'ART3'}
2026-05-03 17:44:10,741 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LABORATORIOS PODER NATURAL', 'producto': 'COLAGENIL'}
2026-05-03 17:44:10,742 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'NATURAL HOME INTERNACIONAL SAS', 'producto': 'COLAINOX'}
2026-05-03 17:44:10,742 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'NATURAL LIGHT', 'producto': 'BIOTIN AND COLLAGEN NTL'}
2026-05-03 17:44:10,742 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'NATURALS PHARMALIGHT', 'producto': 'BIOTINA PHL'}
2026-05-03 17:44:10,742 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'NEVOGEN PHARMA', 'producto': 'FORTICOL'}
2026-05-03 17:44:10,742 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'ORTIX', 'producto': 'PRIME HEALTH OTI'}
2026-05-03 17:44:10,742 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PLAMATECH', 'producto': 'COLAFIT'}
2026-05-03 17:44:10,743 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PRONABELL', 'producto': 'ARTHRI-RHEUMIN'}
2026-05-03 17:44:10,743 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am4 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PRONABELL', 'producto': 'CARTILAGO DE TIBURON PLL'}
2026-05-03 17:44:10,743 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PRONABELL', 'producto': 'VIEL'}
2026-05-03 17:44:10,743 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'TRIDEX FARMACEUT', 'producto': 'FAMIGAL'}
2026-05-03 17:44:10,744 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'VELEZGO', 'producto': 'CALMIGEL'}
2026-05-03 17:44:10,744 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'VELEZGO', 'producto': 'COLAGENO VGO'}
2026-05-03 17:44:10,744 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'VELEZGO', 'producto': 'VITASKIN'}
2026-05-03 17:44:10,745 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'VITALIAH STEVIA', 'producto': 'VITALIAH'}
2026-05-03 17:44:10,745 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'AMERICA', 'producto': 'GASTROLIFE'}
2026-05-03 17:44:10,745 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am2 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'AMERICA', 'producto': 'MAGNELUM COMPUEST'}
2026-05-03 17:44:10,745 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'COMERLAT', 'producto': 'ACID MAS'}
2026-05-03 17:44:10,745 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'ECAR', 'producto': 'ACIDFRUT'}
2026-05-03 17:44:10,745 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'HUMAX', 'producto': 'PHAMOTIN'}
2026-05-03 17:44:10,746 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'IMPROPHARMA', 'producto': 'BISPROCID'}
2026-05-03 17:44:10,746 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'MEDICAL FOODS', 'producto': 'BONTISAL'}
2026-05-03 17:44:10,746 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'SUIPHAR', 'producto': 'ACILAX'}
2026-05-03 17:44:10,746 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'FAES', 'producto': 'NEWSMEC'}
2026-05-03 17:44:10,746 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'LEDMAR', 'producto': 'CALENDULA OFFICINALIS LED'}
2026-05-03 17:44:10,747 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'LEDMAR', 'producto': 'CALENGEL'}
2026-05-03 17:44:10,747 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'LEDMAR', 'producto': 'DOLOLED'}
2026-05-03 17:44:10,747 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'ORVIX', 'producto': 'CORRECTOL'}
2026-05-03 17:44:10,747 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'SALOMON', 'producto': 'DIARREOL'}
2026-05-03 17:44:10,747 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'AXON PHARMA', 'producto': 'STABILIA'}
2026-05-03 17:44:10,748 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'BELLEZA EXPRESS', 'producto': 'CIRUEPLUS'}
2026-05-03 17:44:10,748 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'BIOPHARM', 'producto': 'TRIMEFOL'}
2026-05-03 17:44:10,748 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'BIOTOSCANA FARMA', 'producto': 'FIBROFALK'}
2026-05-03 17:44:10,748 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'DOCTOR ROJAS', 'producto': 'CASCARA SAGRADA DRJ'}
2026-05-03 17:44:10,749 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'ECAR', 'producto': 'BIOSYLUM'}
2026-05-03 17:44:10,749 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'GRUPO FARMA', 'producto': 'SENOKOT C/DOCUSAT'}
2026-05-03 17:44:10,749 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'ICOFARMA', 'producto': 'ICOBYL'}
2026-05-03 17:44:10,749 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'JOHNSON Y JOHNSON', 'producto': 'AGAROL'}
2026-05-03 17:44:10,749 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'LEON', 'producto': 'ACTYBIL'}
2026-05-03 17:44:10,750 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'MEDTRITION', 'producto': 'HYFIBER'}
2026-05-03 17:44:10,750 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'MEMPHIS', 'producto': 'LAXESTOM'}
2026-05-03 17:44:10,750 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'MONSER', 'producto': 'TAUROLAX'}
2026-05-03 17:44:10,750 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am5 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'NATURCOL', 'producto': 'RUIBOLDO'}
2026-05-03 17:44:10,751 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'NEW TRADE INTERNATIONAL', 'producto': 'BEKUNIS'}
2026-05-03 17:44:10,751 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'PADEL', 'producto': 'FIBRADEL'}
2026-05-03 17:44:10,751 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'PRONABELL', 'producto': 'LIVERBYL'}
2026-05-03 17:44:10,751 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'RIVIERE VILLAMIZAR Y CIA', 'producto': 'PSYLLIUM PLANTAGE'}
2026-05-03 17:44:10,751 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'SANOFI', 'producto': 'COLAXIN'}
2026-05-03 17:44:10,752 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'SANOFI', 'producto': 'NATURETTI'}
2026-05-03 17:44:10,752 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'TECNOQUIMICAS', 'producto': 'SAL DE FRUTAS LUA'}
2026-05-03 17:44:10,752 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'UNION FARM.NACION', 'producto': 'SUSPENSION DE MAGNESIA AMERICA'}
2026-05-03 17:44:10,752 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'VELEZGO', 'producto': 'FIBRA LIGHT'}
2026-05-03 17:44:10,752 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'BAGO', 'producto': 'KID BIOTICS'}
2026-05-03 17:44:10,753 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'BIONUTREC', 'producto': 'INMUFORT'}
2026-05-03 17:44:10,753 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'FAES', 'producto': 'FLORAPLUS'}
2026-05-03 17:44:10,753 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'GRUPO FARMA', 'producto': 'HELICOMB'}
2026-05-03 17:44:10,753 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'INCOBRA', 'producto': 'FERMOLAC'}
2026-05-03 17:44:10,753 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'INCOBRA', 'producto': 'LACTOBAC'}
2026-05-03 17:44:10,754 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'INNOVATE NUTRITION', 'producto': 'ACIDOPHILUS SOLGAR'}
2026-05-03 17:44:10,754 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am5 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'LA SANTE', 'producto': 'PROCILUS'}
2026-05-03 17:44:10,754 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'NOVAMED', 'producto': 'BILLOX'}
2026-05-03 17:44:10,754 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'ZIVOPHARMA', 'producto': 'ENTEROUPROBIUM'}
2026-05-03 17:44:10,754 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'GENFAR', 'producto': 'ACETA + N-BUTIL B HIOSCINA GEF'}
2026-05-03 17:44:10,755 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'HEEL', 'producto': 'VERATRUM HOMACCORD'}
2026-05-03 17:44:10,755 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'ICOM', 'producto': 'N BUTIL BROMURO DE HIOSCINA ICM'}
2026-05-03 17:44:10,755 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'MEMPHIS', 'producto': 'N-BUTIL B HIOSCINA MMP'}
2026-05-03 17:44:10,756 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'NATURAL FRESHLY', 'producto': 'PERISTOP'}
2026-05-03 17:44:10,756 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'ALFA VITAMINS', 'producto': 'ALFA 369'}
2026-05-03 17:44:10,757 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'BAWISS', 'producto': 'FOSFOKAVAR-H'}
2026-05-03 17:44:10,757 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'BD FARMA', 'producto': 'SICNERIN'}
2026-05-03 17:44:10,758 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'BIOCHEM', 'producto': 'VITA K H6'}
2026-05-03 17:44:10,758 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'BIOPHARM', 'producto': 'DEBIREN'}
2026-05-03 17:44:10,758 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'ECAR', 'producto': 'VICAL VITAMINAS'}
2026-05-03 17:44:10,759 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'ESCOVAR', 'producto': 'ELVITAL'}
2026-05-03 17:44:10,759 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'EXELTIS', 'producto': 'EXELVIT'}
2026-05-03 17:44:10,760 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'FEDCO', 'producto': 'NUTRITION'}
2026-05-03 17:44:10,760 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'GIMED', 'producto': 'CALCITAN'}
2026-05-03 17:44:10,760 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'ICOFARMA', 'producto': 'ICOMIEL'}
2026-05-03 17:44:10,760 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'ICOM PHARMA', 'producto': 'ALAZETA'}
2026-05-03 17:44:10,760 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'ICOM PHARMA', 'producto': 'NATURAL EVOLUTION'}
2026-05-03 17:44:10,761 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'IMPROPHARMA', 'producto': 'QUAREXID'}
2026-05-03 17:44:10,761 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'LAB DEMAC', 'producto': 'DELETE LDE'}
2026-05-03 17:44:10,761 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'LABORAT DEL CARIBE', 'producto': 'EROKON'}
