2026-05-03 18:51:33,859 | INFO | root | Log activo: logs\pipeline_20260503_185133.log
2026-05-03 18:51:34,334 | INFO | run_pipeline | ━━━ PASO 1/3: INGEST ━━━
2026-05-03 18:51:43,391 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am2 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'LA SANTE', 'producto': 'BROMHEXINA LST'}
2026-05-03 18:51:43,392 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'LAB LŽABEJAR', 'producto': 'TOSANA'}
2026-05-03 18:51:43,393 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'LABORAT DEL CARIBE', 'producto': 'GUAYACOLATO GLICE. LDC'}
2026-05-03 18:51:43,393 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'LEON', 'producto': 'DIRETOS'}
2026-05-03 18:51:43,394 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'LEPERPHARM', 'producto': 'HERALIX'}
2026-05-03 18:51:43,394 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'LETIF', 'producto': 'ANTEXMUC'}
2026-05-03 18:51:43,394 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'MEMPHIS', 'producto': 'N-ACETILCISTEINA MMP'}
2026-05-03 18:51:43,395 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'NEVOX PHARMA', 'producto': 'ATHEN'}
2026-05-03 18:51:43,395 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'NOVAMED', 'producto': 'SYNATOS'}
2026-05-03 18:51:43,395 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'PADEL', 'producto': 'ELIXDEL'}
2026-05-03 18:51:43,395 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'QUIMICA SUIZA', 'producto': 'DIMETAPP FLEM'}
2026-05-03 18:51:43,396 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'RECKITT BENCKISER', 'producto': 'MUCINEX'}
2026-05-03 18:51:43,396 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'SANOFI', 'producto': 'ISODINEMIT'}
2026-05-03 18:51:43,396 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'SKY PHARMA', 'producto': 'NEUMOSOL'}
2026-05-03 18:51:43,396 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'VELEZGO', 'producto': 'HEDERA HELIX VGO'}
2026-05-03 18:51:43,397 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'VONHALLER', 'producto': 'TOXHALLER'}
2026-05-03 18:51:43,397 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '02.TOS', 'laboratorio': 'ZAHYE', 'producto': 'GUAYACOLATO ZAH'}
2026-05-03 18:51:43,398 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am3 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '03.REVULSIVOS', 'laboratorio': 'CERO', 'producto': 'CERO BEBES'}
2026-05-03 18:51:43,399 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '03.REVULSIVOS', 'laboratorio': 'DISANFER', 'producto': 'CHENIRUB'}
2026-05-03 18:51:43,400 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '03.REVULSIVOS', 'laboratorio': 'ESCOVAR', 'producto': 'MENTOLADO'}
2026-05-03 18:51:43,400 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '03.REVULSIVOS', 'laboratorio': 'J.G.B.', 'producto': 'BRONQUISOL'}
2026-05-03 18:51:43,401 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '04.DOLOR GARGANTA', 'laboratorio': 'A.H.ROBINS', 'producto': 'AMIGDAL B'}
2026-05-03 18:51:43,401 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '04.DOLOR GARGANTA', 'laboratorio': 'ANGLOPHARMA', 'producto': 'ORLENTA'}
2026-05-03 18:51:43,402 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '04.DOLOR GARGANTA', 'laboratorio': 'BD FARMA', 'producto': 'HONEY FRESH'}
2026-05-03 18:51:43,403 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '04.DOLOR GARGANTA', 'laboratorio': 'FAES', 'producto': 'PHARYSOL'}
2026-05-03 18:51:43,403 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '04.DOLOR GARGANTA', 'laboratorio': 'LEPETIT', 'producto': 'PYRAVIR'}
2026-05-03 18:51:43,404 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '04.DOLOR GARGANTA', 'laboratorio': "NATURAL'S HERBEATS", 'producto': 'ALL CER'}
2026-05-03 18:51:43,405 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '04.DOLOR GARGANTA', 'laboratorio': 'SUNSTAR AMERICA', 'producto': 'GUM'}
2026-05-03 18:51:43,405 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '04.DOLOR GARGANTA', 'laboratorio': 'WHESTHER', 'producto': 'BEEMINT'}
2026-05-03 18:51:43,405 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am3 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': 'ABBOTT EPD', 'producto': 'ALLER DEFENS'}
2026-05-03 18:51:43,406 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': 'ABBOTT EPD', 'producto': 'ALLERZITINA'}
2026-05-03 18:51:43,406 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': 'ABBOTT EPD', 'producto': 'PHYSIOCEAN'}
2026-05-03 18:51:43,407 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': 'CHALVER', 'producto': 'NARIZOL'}
2026-05-03 18:51:43,407 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': 'FAES', 'producto': 'PHARYSOL SINUS'}
2026-05-03 18:51:43,408 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': 'GLAXO SMITHKLINE', 'producto': 'NASOCLEAN'}
2026-05-03 18:51:43,408 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': 'HEEL', 'producto': 'LUFFEEL'}
2026-05-03 18:51:43,409 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': "NATURAL'S HERBEATS", 'producto': 'PLACENTA'}
2026-05-03 18:51:43,410 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '05.LIMPIEZA NASAL', 'laboratorio': 'ZAMBON', 'producto': 'FLUIMARE'}
2026-05-03 18:51:43,410 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '07.ANTIHISTAMINICOS', 'laboratorio': 'HUMAX', 'producto': 'FEXODINA'}
2026-05-03 18:51:43,410 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am3 | datos: {'pais': 'COL', 'categoria': '1.C&C - COUGH & COLD', 'sub_categoria': '07.ANTIHISTAMINICOS', 'laboratorio': 'LA SANTE', 'producto': 'FEXOFENADINA LST'}
2026-05-03 18:51:43,411 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'ABBOTT EPD', 'producto': 'COLIK'}
2026-05-03 18:51:43,411 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'ARMOFAR', 'producto': 'QUIMORAL FORTE'}
2026-05-03 18:51:43,411 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'AZ PHARMA', 'producto': 'ACETAMINOFEN A.Z'}
2026-05-03 18:51:43,412 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'BAYER', 'producto': 'ALKA SELTZER GASTR'}
2026-05-03 18:51:43,412 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'BIOGEN', 'producto': 'MEJORALITO BGE'}
2026-05-03 18:51:43,412 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'BIOQUIFAR', 'producto': 'VIOLDOL'}
2026-05-03 18:51:43,412 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'BLUEPHARMA COLOMB', 'producto': 'ACETAMINOFEN BLE'}
2026-05-03 18:51:43,412 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'CI BIOFLUIDOS FAR', 'producto': 'OCTALGINA'}
2026-05-03 18:51:43,413 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'GLAXO SMITHKLINE', 'producto': 'DRISTAN TRIPLE AC NF'}
2026-05-03 18:51:43,413 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'GLAXO SMITHKLINE', 'producto': 'DRISTANCITO NF'}
2026-05-03 18:51:43,413 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'GLED C', 'producto': 'GLEDFEN'}
2026-05-03 18:51:43,413 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'GRUINFACOL', 'producto': 'BUFEDOL'}
2026-05-03 18:51:43,413 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'HEEL', 'producto': 'BRYACONEEL'}
2026-05-03 18:51:43,414 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'ICOM PHARMA', 'producto': 'DOLIVIUM PLUS'}
2026-05-03 18:51:43,414 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'LA SANTE', 'producto': 'ANALPER CAF'}
2026-05-03 18:51:43,414 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'LA SANTE', 'producto': 'ANALPER SPRAY'}
2026-05-03 18:51:43,414 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'LAB DEMAC', 'producto': 'ACERADOX'}
2026-05-03 18:51:43,415 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'LABINCO', 'producto': 'IBUPROFENO LBN'}
2026-05-03 18:51:43,416 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'LACICO', 'producto': 'FEBRIFEN'}
2026-05-03 18:51:43,416 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'MINTLAB', 'producto': 'ACETAMINOFEN M8B'}
2026-05-03 18:51:43,417 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'NEW AGE NATURAL', 'producto': 'STOP DOL'}
2026-05-03 18:51:43,418 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'NEW AGE NATURAL S', 'producto': 'NOVADOL'}
2026-05-03 18:51:43,419 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'PFIZER', 'producto': 'DRISTANDOL'}
2026-05-03 18:51:43,420 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'SANOFI', 'producto': 'TABALON'}
2026-05-03 18:51:43,421 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'SERES', 'producto': 'GRIPOFEN + CAFEINA'}
2026-05-03 18:51:43,422 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'SERES', 'producto': 'KYOFEN'}
2026-05-03 18:51:43,422 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'TECNOQUIMICAS', 'producto': 'DURAFEX ESPALDA'}
2026-05-03 18:51:43,423 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'WEIDER', 'producto': 'ACETAMINOFEN WDR'}
2026-05-03 18:51:43,423 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'WEIDER', 'producto': 'ATALMAX'}
2026-05-03 18:51:43,424 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '08.ANALGÉSICOS', 'laboratorio': 'ZAMBON', 'producto': 'FLUIMICIL'}
2026-05-03 18:51:43,424 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '09.DOLOR MUSCOESQUELÉTICO', 'laboratorio': 'EVE DISTRIBUCIONES', 'producto': 'XILOXIM'}
2026-05-03 18:51:43,424 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '09.DOLOR MUSCOESQUELÉTICO', 'laboratorio': 'EXPOFARMA', 'producto': 'ARTRI-ALIV'}
2026-05-03 18:51:43,424 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '09.DOLOR MUSCOESQUELÉTICO', 'laboratorio': 'HIGH NUTRITION', 'producto': 'SANADOL'}
2026-05-03 18:51:43,425 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '09.DOLOR MUSCOESQUELÉTICO', 'laboratorio': 'QUEISSER PHARMA GMBH', 'producto': 'DOPPEL HERZ'}
2026-05-03 18:51:43,425 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'AMERICAN GENERICS', 'producto': 'ARNICA A.G'}
2026-05-03 18:51:43,425 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'ARBOLEDA Y ARBOLEDA', 'producto': 'POMADA YODANEGRA'}
2026-05-03 18:51:43,425 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am5 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'ARMOFAR', 'producto': 'DIALIT'}
2026-05-03 18:51:43,426 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'AULEN PHARMA', 'producto': 'NEODOLAREN'}
2026-05-03 18:51:43,426 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'BLEMOX', 'producto': 'CARACOLINA'}
2026-05-03 18:51:43,426 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'CAPSIGROUP', 'producto': 'CAPSAICINA CGU'}
2026-05-03 18:51:43,427 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'CIFUENTES', 'producto': 'UNGUENTO INDIO'}
2026-05-03 18:51:43,427 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'EUROETIKA', 'producto': 'AKNON'}
2026-05-03 18:51:43,427 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'FAES', 'producto': 'DOLYSIC'}
2026-05-03 18:51:43,427 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'FAES', 'producto': 'KLAFEDOL'}
2026-05-03 18:51:43,428 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'FLORA LAB', 'producto': '140 MILLAS'}
2026-05-03 18:51:43,428 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'GRUFARCOL', 'producto': 'NAPROGEL'}
2026-05-03 18:51:43,428 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'GRUPO FARMAC COLOM LGFC', 'producto': 'FLEXAFLEX DOL'}
2026-05-03 18:51:43,428 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'L.G PHARMA', 'producto': 'FAST PAIN'}
2026-05-03 18:51:43,428 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'LA SANTE', 'producto': 'ANALPER RUB'}
2026-05-03 18:51:43,428 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'LA SANTE', 'producto': 'ANALPER SPRAY'}
2026-05-03 18:51:43,429 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'LAB LIPROM', 'producto': 'UNGUENTO INCAGUAZA'}
2026-05-03 18:51:43,429 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'MGC PHARMA', 'producto': 'CAPSCINE'}
2026-05-03 18:51:43,429 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'NATURAL DROPS', 'producto': 'NATURAL DROPS.'}
2026-05-03 18:51:43,429 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'PFIZER', 'producto': 'FELDENE'}
2026-05-03 18:51:43,429 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'PRONABELL', 'producto': 'DOLOGEL'}
2026-05-03 18:51:43,430 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am3 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'SANOFI', 'producto': 'BEN-GAY'}
2026-05-03 18:51:43,430 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am5 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'SIEGFRIED', 'producto': 'VESALION'}
2026-05-03 18:51:43,430 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'ABBOTT EPD', 'producto': 'DESIGEL'}
2026-05-03 18:51:43,430 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'BESPHARMA', 'producto': 'COLAGENO + BIOTINA BPM'}
2026-05-03 18:51:43,430 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'BKMPHARMA', 'producto': 'COLAGENO + BIOTINA GUZELL'}
2026-05-03 18:51:43,431 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'DELFOS', 'producto': 'ARTRIDELFOS'}
2026-05-03 18:51:43,431 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'DYMATIZE', 'producto': 'ISO 100'}
2026-05-03 18:51:43,432 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am4 | datos: {'pais': 'COL', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'FUNAT', 'producto': 'ARTRITEND'}
